month,GPR,GPRT,GPRA,SHARE_GPR,N10,GPR_NOEW,GPR_AND,GPR_BASIC,SHAREH_CAT_1,SHAREH_CAT_2,SHAREH_CAT_3,SHAREH_CAT_4,SHAREH_CAT_5,SHAREH_CAT_6,SHAREH_CAT_7,SHAREH_CAT_8,GPRC_DEU,GPRC_FIN,GPRC_NOR,GPRC_SWE
1986-01-01,135.36074829101562,137.66831970214844,166.0226287841797,4.059988498687744,12069,48.60239028930664,43.7794189453125,117.44821166992188,0.24638912081718445,0.09345794469118118,1.5123194456100464,0.5012744069099426,0.37383177876472473,0.33984705805778503,0.5182667970657349,1.716227650642395,0.5137128233909607,0.01657138206064701,0.057999834418296814,0.07457121461629868
1986-02-01,98.75003051757812,84.02117919921875,114.81560516357422,2.961892604827881,11074,38.371273040771484,39.72461700439453,62.524574279785156,0.21489301323890686,0.0934317484498024,0.7194244861602783,0.5419041514396667,0.11211809515953064,0.39241334795951843,0.6727085709571838,0.766140341758728,0.24381433427333832,0.009030160494148731,0.009030160494148731,0.02709048241376877
1986-03-01,98.67667388916016,85.12946319580078,117.56116485595703,2.9596924781799316,12231,39.731727600097656,41.85688018798828,71.67362213134766,0.19366790354251862,0.09262377768754959,0.6904681921005249,0.5304816365242004,0.29471203684806824,0.336813747882843,0.6820478439331055,0.8925564289093018,0.26980623602867126,0.016351893544197083,0.024527838453650475,0.08993540704250336
1986-04-01,148.31385803222656,142.49339294433594,182.87278747558594,4.448502063751221,12049,59.65758514404297,50.650550842285156,152.41818237304688,0.36543983221054077,0.09571043401956558,1.2703384160995483,0.7656834721565247,0.9310014843940735,0.37414076924324036,0.45244932174682617,2.323153257369995,1.477301001548767,0.03319777548313141,0.09129388630390167,0.07469499856233597
1986-05-01,117.38924407958984,126.68498992919922,114.20220947265625,3.520954132080078,12241,48.54875564575195,44.385398864746094,117.74003601074219,0.3045943081378937,0.025382857769727707,0.879939079284668,0.7530248165130615,0.5499619245529175,0.1607581079006195,0.44843047857284546,1.1337676048278809,0.6290335655212402,0.032677069306373596,0.08169267326593399,0.05718487128615379
1986-06-01,96.29425048828125,106.94334411621094,80.0658187866211,2.8882343769073486,12222,45.04350662231445,42.83381652832031,95.79730224609375,0.2080443799495697,0.08668515831232071,0.7801664471626282,0.6588072180747986,0.3554091453552246,0.27739250659942627,0.33807212114334106,0.5981276035308838,0.45000818371772766,0.03272786736488342,0.03272786736488342,0.04090983420610428
1986-07-01,94.70178985595703,99.80805206298828,83.9753189086914,2.840470314025879,11653,40.55364990234375,42.267921447753906,80.3289566040039,0.22341376543045044,0.07149240374565125,0.8132261037826538,0.6523681879043579,0.3038427233695984,0.37533512711524963,0.3306523561477661,0.6255585551261902,0.39474812150001526,0.025744443759322166,0.00858148094266653,0.01716296188533306
1986-08-01,103.34593963623047,104.75926971435547,99.84519958496094,3.0997416973114014,12001,42.86334991455078,41.738407135009766,92.3614501953125,0.2786485552787781,0.026123302057385445,1.0101009607315063,0.6269592642784119,0.30477187037467957,0.30477187037467957,0.5224660634994507,0.5834203958511353,0.4082992970943451,0.05832847207784653,0.03333055600523949,0.16665278375148773
1986-09-01,117.1078872680664,106.35902404785156,126.74607849121094,3.5125153064727783,12185,48.55303955078125,45.31972885131836,102.67291259765625,0.29396507143974304,0.025938093662261963,0.8127269744873047,0.631160318851471,0.3804253935813904,0.2680269777774811,0.5014698505401611,1.3141968250274658,0.5908904671669006,0.09848173707723618,0.09027493000030518,0.2790316045284271
1986-10-01,96.79243469238281,109.01692199707031,77.40582275390625,2.903176784515381,13158,45.60195541381836,38.688255310058594,91.01531982421875,0.32115617394447327,0.04817342385649681,0.8350059986114502,1.2605379819869995,0.2007226049900055,0.2167804092168808,0.3452428877353668,0.770774781703949,0.3951968252658844,0.05319957435131073,0.03799969702959061,0.09119927138090134
1986-11-01,109.77281951904297,124.65135192871094,89.47162628173828,3.292508363723755,12574,46.154720306396484,42.55955505371094,80.1171646118164,0.3287581205368042,0.024656858295202255,1.1259965896606445,0.6164214611053467,0.3862907886505127,0.3369770646095276,0.36163392663002014,0.6986110210418701,0.389693021774292,0.11134086549282074,0.047717511653900146,0.05567043274641037
1986-12-01,89.75377655029297,93.46377563476562,78.10250091552734,2.6920604705810547,12444,39.784149169921875,46.51092529296875,63.28273010253906,0.16281062364578247,0.017137961462140083,0.8226221203804016,0.7112253904342651,0.21422450244426727,0.23993144929409027,0.5655527114868164,0.5655527114868164,0.2250080406665802,0.008036001585423946,0.04821600764989853,0.08036001026630402
1987-01-01,96.94281768798828,90.4955062866211,104.48915100097656,2.9076874256134033,15545,54.10333251953125,63.66887664794922,69.96642303466797,0.3129602372646332,0.0736377015709877,0.727172315120697,0.33136966824531555,0.3773932158946991,0.4510309398174286,0.5430780649185181,0.8100147247314453,0.34737858176231384,0.01286587305366993,0.01929881051182747,0.01286587305366993
1987-02-01,100.683349609375,109.72402954101562,89.29598236083984,3.0198802947998047,14537,55.605430603027344,62.95172119140625,70.52508544921875,0.32541170716285706,0.03944384306669235,0.9170693159103394,0.6311014890670776,0.32541170716285706,0.26624593138694763,0.46346515417099,0.7001281976699829,0.37834492325782776,0.034394990652799606,0.04815299063920975,0.04127398878335953
