Company_number,Date,1_month,3_month,6_month,12_month,24_month,36_month,60_month,Sector,rating_category
80370831.0,2019-08,,,,,,,,Heavy Manufacturing,WD
80370831.0,2019-09,,,,0.0024,,,,Heavy Manufacturing,Standard
80370831.0,2020-03,,,,0.0103,,,,Heavy Manufacturing,Standard
80370831.0,2020-09,,,,,,,,Heavy Manufacturing,WD
80370831.0,2020-12,,,,,,,,Heavy Manufacturing,WD
80370831.0,2021-12,,,,,,,,Heavy Manufacturing,WD
80370831.0,2024-01,,,,,,,,Heavy Manufacturing,WD
80370834.0,2012-06,,,,0.005,,,,Communications,Standard
80370834.0,2015-04,,,,0.005,,,,Communications,Standard
80370834.0,2016-12,,,,0.0024,,,,Communications,Standard
80370834.0,2020-06,,,,0.002,,,,Communications,Standard
80370834.0,2021-02,,,,,,,,Communications,WD
80370840.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80370840.0,2013-01,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80370840.0,2013-03,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80370840.0,2013-05,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80370840.0,2013-06,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80370840.0,2013-07,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80370840.0,2013-09,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80370840.0,2014-01,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80370840.0,2014-02,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80370840.0,2014-03,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80370840.0,2014-05,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80370840.0,2014-09,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
80370840.0,2018-02,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
80370840.0,2021-06,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
80370840.0,2023-08,,,,,,,,"Finance, Insurance & Real Estate",WD
80370856.0,2012-06,,,,0.0024,,,,Heavy Manufacturing,Standard
80370856.0,2012-07,,,,0.0024,,,,Heavy Manufacturing,Standard
80370856.0,2013-01,,,,,,,,Heavy Manufacturing,WD
80370856.0,2013-10,,,,0.0024,,,,Heavy Manufacturing,Standard
80370856.0,2015-07,,,,0.002,,,,Heavy Manufacturing,Standard
80370856.0,2016-06,,,,,,,,Heavy Manufacturing,WD
80370858.0,2012-06,,,,0.0008,,,,Wholesale & Retail Trade,Standard
80370858.0,2012-09,,,,0.0008,,,,Wholesale & Retail Trade,Standard
80370858.0,2012-10,,,,0.0008,,,,Wholesale & Retail Trade,Standard
80370858.0,2013-03,,,,0.0008,,,,Wholesale & Retail Trade,Standard
80370858.0,2013-06,,,,0.0008,,,,Wholesale & Retail Trade,Standard
80370858.0,2014-03,,,,0.0008,,,,Wholesale & Retail Trade,Standard
80370858.0,2014-05,,,,0.0007052631578947369,,,,Wholesale & Retail Trade,Standard
80370858.0,2014-09,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2014-12,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2015-12,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2016-10,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2017-04,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2017-06,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2018-04,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2018-06,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2018-07,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2018-10,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2018-12,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2019-03,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2019-04,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2019-07,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2020-10,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2020-11,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80370858.0,2022-05,,,,0.0008,,,,Wholesale & Retail Trade,Standard
80370858.0,2022-10,,,,0.0008,,,,Wholesale & Retail Trade,Standard
80370858.0,2023-05,,,,0.0008,,,,Wholesale & Retail Trade,Standard
80370858.0,2023-05,,,,,,,,Wholesale & Retail Trade,WD
80370863.0,2012-06,,,,0.000967,,,,Light Manufacturing,Standard
80370863.0,2016-08,,,,0.000833,,,,Light Manufacturing,Standard
80370863.0,2017-06,,,,0.0007,,,,Light Manufacturing,Standard
80370863.0,2018-06,,,,0.0007,,,,Light Manufacturing,Standard
80370863.0,2019-10,,,,0.00065,,,,Light Manufacturing,Standard
80370863.0,2022-12,,,,0.00065,,,,Light Manufacturing,Standard
80370867.0,2012-06,,,,0.0007,,,,Utilities,Standard
80370867.0,2015-12,,,,0.0007,,,,Utilities,Standard
80370867.0,2016-02,,,,,,,,Utilities,WD
80370875.0,2012-06,,,,0.0006,,,,Heavy Manufacturing,Standard
80370875.0,2015-06,,,,0.0006,,,,Heavy Manufacturing,Standard
80370875.0,2017-02,,,,,,,,Heavy Manufacturing,WD
80370875.0,2017-09,,,,0.0006,,,,Heavy Manufacturing,Standard
80370875.0,2019-05,,,,0.0006,,,,Heavy Manufacturing,Standard
80370875.0,2019-07,,,,,,,,Heavy Manufacturing,WD
80370875.0,2022-06,,,,,,,,Heavy Manufacturing,WD
80370875.0,2023-03,,,,0.0008,,,,Heavy Manufacturing,Standard
80370875.0,2023-09,,,,0.0008,,,,Heavy Manufacturing,Standard
80370875.0,2024-03,,,,0.0008,,,,Heavy Manufacturing,Standard
80370875.0,2024-05,,,,0.0008,,,,Heavy Manufacturing,Standard
80370875.0,2025-01,,,,,,,,Heavy Manufacturing,WD
80370892.0,2017-10,,,,0.0006384615384615385,,,,Utilities,Standard
80370892.0,2017-11,,,,0.0006,,,,Utilities,Standard
80370892.0,2018-02,,,,0.0008,,,,Utilities,Standard
80370892.0,2018-07,,,,,,,,Utilities,WD
80370892.0,2018-09,,,,0.0006,,,,Utilities,Standard
80370892.0,2018-11,,,,0.0006,,,,Utilities,Standard
80370892.0,2019-01,,,,0.0008,,,,Utilities,Standard
80370892.0,2019-01,,,,,,,,Utilities,WD
80370892.0,2019-03,,,,,,,,Utilities,WD
80370892.0,2019-06,,,,0.0006,,,,Utilities,Standard
80370892.0,2019-07,,,,0.0007,,,,Utilities,Standard
80370892.0,2019-09,,,,0.0006,,,,Utilities,Standard
80370892.0,2019-10,,,,0.0006,,,,Utilities,Standard
80370892.0,2020-03,,,,0.0006,,,,Utilities,Standard
80370892.0,2020-06,,,,0.0006,,,,Utilities,Standard
80370892.0,2020-11,,,,0.0006,,,,Utilities,Standard
80370892.0,2020-12,,,,0.0008,,,,Utilities,Standard
80370892.0,2021-03,,,,0.0006127659574468085,,,,Utilities,Standard
80370892.0,2021-05,,,,0.0006,,,,Utilities,Standard
80370892.0,2021-07,,,,0.0007,,,,Utilities,Standard
80370892.0,2021-07,,,,,,,,Utilities,WD
80370892.0,2021-10,,,,0.0006,,,,Utilities,Standard
80370892.0,2022-01,,,,,,,,Utilities,WD
80370892.0,2022-09,,,,0.0006,,,,Utilities,Standard
80370892.0,2023-01,,,,0.0006,,,,Utilities,Standard
80370892.0,2023-01,,,,,,,,Utilities,WD
80370892.0,2023-03,,,,0.0006,,,,Utilities,Standard
80370892.0,2023-06,,,,0.0006,,,,Utilities,Standard
80370892.0,2023-09,,,,0.0006,,,,Utilities,Standard
80370892.0,2023-11,,,,0.0006,,,,Utilities,Standard
80370892.0,2024-03,,,,0.0006,,,,Utilities,Standard
80370892.0,2024-04,,,,0.0006,,,,Utilities,Standard
80370892.0,2024-06,,,,0.0007,,,,Utilities,Standard
80370892.0,2024-06,,,,,,,,Utilities,WD
80370892.0,2024-07,,,,0.0009573770491803279,,,,Utilities,Standard
80370892.0,2024-08,,,,,,,,Utilities,WD
80370892.0,2024-10,,,,0.0008,,,,Utilities,Standard
80370893.0,2012-06,,,,0.0007,,,,Transportation,Standard
80370893.0,2012-08,,,,0.0006500000000000001,,,,Transportation,Standard
80370893.0,2013-06,,,,0.00065,,,,Transportation,Standard
80370893.0,2014-11,,,,0.00065,,,,Transportation,Standard
80370893.0,2015-07,,,,0.00065,,,,Transportation,Standard
80370893.0,2017-12,,,,0.00065,,,,Transportation,Standard
80370893.0,2019-07,,,,0.00065,,,,Transportation,Standard
80370893.0,2020-04,,,,0.0006,,,,Transportation,Standard
80370893.0,2020-07,,,,0.0006,,,,Transportation,Standard
80370893.0,2020-08,,,,0.0006,,,,Transportation,Standard
80370893.0,2021-03,,,,0.0006,,,,Transportation,Standard
80370893.0,2021-10,,,,0.0008,,,,Transportation,Standard
80370901.0,2015-09,,,,0.002,,,,Communications,Standard
80370901.0,2018-04,,,,0.002,,,,Communications,Standard
80370901.0,2018-07,,,,0.0024,,,,Communications,Standard
80370901.0,2019-07,,,,0.0103,,,,Communications,Standard
80370901.0,2022-02,,,,0.0137,,,,Communications,Standard
80370901.0,2022-07,,,,0.0193,,,,Communications,Standard
80370901.0,2024-03,,,,0.0137,,,,Communications,Standard
80370901.0,2024-09,,,,0.0103,,,,Communications,Standard
80370901.0,2025-01,,,,0.0103,,,,Communications,Standard
80370920.0,2023-06,,,,0.0006,,,,Heavy Manufacturing,Standard
80371019.0,2012-06,,,,0.0006058823529411764,,,,Utilities,Standard
80371019.0,2013-03,,,,0.0006,,,,Utilities,Standard
80371019.0,2019-05,,,,0.0006,,,,Utilities,Standard
80371019.0,2020-01,,,,0.0006,,,,Utilities,Standard
80371019.0,2021-01,,,,0.0006,,,,Utilities,Standard
80371019.0,2021-03,,,,0.0006,,,,Utilities,Standard
80371019.0,2023-03,,,,0.0006,,,,Utilities,Standard
80371019.0,2024-04,,,,0.0006,,,,Utilities,Standard
80371019.0,2025-01,,,,0.0006,,,,Utilities,Standard
80371021.0,2012-06,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
80371042.0,2012-06,,,,0.0006,,,,Utilities,Standard
80371042.0,2013-03,,,,0.0008,,,,Utilities,Standard
80371042.0,2013-09,,,,0.0008,,,,Utilities,Standard
80371042.0,2014-07,,,,0.0008,,,,Utilities,Standard
80371042.0,2016-09,,,,0.0008,,,,Utilities,Standard
80371042.0,2016-10,,,,0.0008,,,,Utilities,Standard
80371042.0,2018-02,,,,0.0008,,,,Utilities,Standard
80371042.0,2019-05,,,,0.0008,,,,Utilities,Standard
80371042.0,2020-02,,,,0.0008,,,,Utilities,Standard
80371042.0,2021-01,,,,0.0008,,,,Utilities,Standard
80371042.0,2023-01,,,,0.0008,,,,Utilities,Standard
80371049.0,2012-06,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
80371049.0,2012-09,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
80371050.0,2012-06,,,,0.0006,,,,Mining & Construction,Standard
80371050.0,2016-07,,,,0.0006,,,,Mining & Construction,Standard
80371050.0,2020-12,,,,0.0008,,,,Mining & Construction,Standard
80371366.0,2012-06,,,,0.00065,,,,Communications,Standard
80371366.0,2013-01,,,,0.00065,,,,Communications,Standard
80371366.0,2013-06,,,,0.00065,,,,Communications,Standard
80371366.0,2020-02,,,,0.0006,,,,Communications,Standard
80371366.0,2024-01,,,,0.00065,,,,Communications,Standard
80371367.0,2012-06,,,,0.0006,,,,Communications,Standard
80371367.0,2013-01,,,,0.0006,,,,Communications,Standard
80371367.0,2013-10,,,,0.0006,,,,Communications,Standard
80371367.0,2014-06,,,,0.0006,,,,Communications,Standard
80371367.0,2015-02,,,,0.0006,,,,Communications,Standard
80371367.0,2016-07,,,,0.0006,,,,Communications,Standard
80371367.0,2017-08,,,,0.0006,,,,Communications,Standard
80371367.0,2017-09,,,,0.0006,,,,Communications,Standard
80371367.0,2018-07,,,,0.0006,,,,Communications,Standard
80371367.0,2018-11,,,,0.0006,,,,Communications,Standard
80371367.0,2019-07,,,,0.0006,,,,Communications,Standard
80371367.0,2020-08,,,,0.0006,,,,Communications,Standard
80371367.0,2021-07,,,,0.0006,,,,Communications,Standard
80371367.0,2022-07,,,,0.0006,,,,Communications,Standard
80371367.0,2025-01,,,,,,,,Communications,WD
80371367.0,2025-02,,,,0.0006,,,,Communications,Standard
80371382.0,2012-06,,,,0.0008,,,,Heavy Manufacturing,Standard
80371382.0,2012-11,,,,0.0007,,,,Heavy Manufacturing,Standard
80371382.0,2013-08,,,,,,,,Heavy Manufacturing,WD
80371390.0,2012-06,,,,0.00065,,,,"Finance, Insurance & Real Estate",Standard
80371390.0,2014-02,,,,0.0014,,,,"Finance, Insurance & Real Estate",Standard
80371390.0,2014-03,,,,,,,,"Finance, Insurance & Real Estate",WD
80371390.0,2015-09,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
80371392.0,2012-06,,,,0.0006,,,,Wholesale & Retail Trade,Standard
80371392.0,2013-10,,,,0.0006,,,,Wholesale & Retail Trade,Standard
80371392.0,2015-07,,,,,,,,Wholesale & Retail Trade,WD
80371394.0,2012-06,,,,0.000967,,,,Transportation,Standard
80371394.0,2014-10,,,,,,,,Transportation,WD
80371395.0,2012-06,,,,0.0006,,,,Mining & Construction,Standard
80371395.0,2012-08,,,,0.00065,,,,Mining & Construction,Standard
80371395.0,2015-09,,,,0.00065,,,,Mining & Construction,Standard
80371399.0,2012-06,,,,0.00065,,,,Utilities,Standard
80371399.0,2012-07,,,,0.00065,,,,Utilities,Standard
80371399.0,2012-08,,,,0.00065,,,,Utilities,Standard
80371399.0,2013-02,,,,0.00065,,,,Utilities,Standard
80371399.0,2013-07,,,,0.0007,,,,Utilities,Standard
80371399.0,2013-08,,,,0.0007,,,,Utilities,Standard
80371399.0,2013-10,,,,0.0007,,,,Utilities,Standard
80371399.0,2014-02,,,,0.0007,,,,Utilities,Standard
80371399.0,2014-07,,,,0.0007,,,,Utilities,Standard
80371399.0,2014-10,,,,0.0007,,,,Utilities,Standard
80371399.0,2014-11,,,,0.0007,,,,Utilities,Standard
80371399.0,2015-07,,,,0.0007,,,,Utilities,Standard
80371399.0,2016-03,,,,0.0007,,,,Utilities,Standard
80371399.0,2016-04,,,,0.0007,,,,Utilities,Standard
80371399.0,2016-07,,,,0.0007,,,,Utilities,Standard
80371399.0,2017-07,,,,0.0007,,,,Utilities,Standard
80371399.0,2018-07,,,,0.0007,,,,Utilities,Standard
80371399.0,2019-07,,,,0.0007,,,,Utilities,Standard
80371399.0,2019-11,,,,0.0007,,,,Utilities,Standard
80371399.0,2021-07,,,,0.0007,,,,Utilities,Standard
80371399.0,2022-06,,,,0.0007,,,,Utilities,Standard
80371399.0,2023-06,,,,0.0007,,,,Utilities,Standard
80371399.0,2024-06,,,,0.0007,,,,Utilities,Standard
80371399.0,2025-01,,,,,,,,Utilities,WD
80371402.0,2012-06,,,,0.0006,,,,Communications,Standard
80371402.0,2012-09,,,,0.0006,,,,Communications,Standard
80371402.0,2012-10,,,,0.0006,,,,Communications,Standard
80371402.0,2012-12,,,,0.0006,,,,Communications,Standard
80371402.0,2013-02,,,,0.0006,,,,Communications,Standard
80371402.0,2018-05,,,,0.0006,,,,Communications,Standard
80371402.0,2020-10,,,,,,,,Communications,WD
80371402.0,2025-01,,,,,,,,Communications,WD
80371403.0,2012-06,,,,0.0006,,,,Communications,Standard
80371403.0,2020-12,,,,0.0008,,,,Communications,Standard
80371406.0,2012-06,,,,0.0006,,,,Communications,Standard
80371406.0,2013-06,,,,0.0006,,,,Communications,Standard
80371406.0,2020-02,,,,0.0006,,,,Communications,Standard
80371406.0,2022-02,,,,0.0008,,,,Communications,Standard
80371406.0,2024-01,,,,0.0006,,,,Communications,Standard
80371425.0,2012-06,,,,0.00065,,,,"Finance, Insurance & Real Estate",Standard
80371425.0,2012-09,,,,0.00065,,,,"Finance, Insurance & Real Estate",Standard
80371425.0,2013-08,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
80371436.0,2012-06,,,,0.0008,,,,Heavy Manufacturing,Standard
80371436.0,2017-03,,,,0.0008,,,,Heavy Manufacturing,Standard
80371436.0,2017-04,,,,0.0007,,,,Heavy Manufacturing,Standard
80371436.0,2017-07,,,,0.002,,,,Heavy Manufacturing,Standard
80371436.0,2020-12,,,,,,,,Heavy Manufacturing,WD
80371436.0,2021-05,,,,0.002,,,,Heavy Manufacturing,Standard
80371436.0,2022-02,,,,0.002,,,,Heavy Manufacturing,Standard
80371436.0,2023-11,,,,0.002,,,,Heavy Manufacturing,Standard
80371437.0,2012-06,,,,0.0024,,,,Heavy Manufacturing,Standard
80371437.0,2012-07,,,,0.0103,,,,Heavy Manufacturing,Standard
80371437.0,2014-05,,,,0.005,,,,Heavy Manufacturing,Standard
80371437.0,2016-03,,,,0.0024,,,,Heavy Manufacturing,Standard
80371437.0,2017-03,,,,0.0024,,,,Heavy Manufacturing,Standard
80371437.0,2017-07,,,,0.0024,,,,Heavy Manufacturing,Standard
80371437.0,2018-08,,,,0.002,,,,Heavy Manufacturing,Standard
80371437.0,2019-03,,,,0.002,,,,Heavy Manufacturing,Standard
80371437.0,2020-03,,,,0.002,,,,Heavy Manufacturing,Standard
80371437.0,2020-05,,,,0.002,,,,Heavy Manufacturing,Standard
80371437.0,2021-03,,,,,,,,Heavy Manufacturing,WD
80371437.0,2021-12,,,,,,,,Heavy Manufacturing,WD
80371437.0,2023-02,,,,0.002,,,,Heavy Manufacturing,Standard
80371451.0,2012-06,,,,0.0008,,,,Heavy Manufacturing,Standard
80371451.0,2014-05,,,,0.0006,,,,Heavy Manufacturing,Standard
80371456.0,2012-06,,,,0.0103,,,,Communications,Standard
80371456.0,2015-03,,,,0.0103,,,,Communications,Standard
80371456.0,2020-07,,,,0.0103,,,,Communications,Standard
80371456.0,2020-09,,,,,,,,Communications,WD
80371456.0,2021-06,,,,0.005,,,,Communications,Standard
80371456.0,2022-03,,,,0.129,,,,Communications,Standard
80371456.0,2022-04,,,,,,,,Communications,WD
80371460.0,2012-06,,,,0.0007,,,,Light Manufacturing,Standard
80371460.0,2013-01,,,,0.0007,,,,Light Manufacturing,Standard
80371460.0,2014-11,,,,0.0006500000000000001,,,,Light Manufacturing,Standard
80371460.0,2015-12,,,,0.0006,,,,Light Manufacturing,Standard
80371460.0,2016-06,,,,0.0006,,,,Light Manufacturing,Standard
80371460.0,2017-07,,,,0.0006,,,,Light Manufacturing,Standard
80371460.0,2017-08,,,,0.0006,,,,Light Manufacturing,Standard
80371460.0,2018-02,,,,0.0006,,,,Light Manufacturing,Standard
80371460.0,2018-08,,,,0.0006,,,,Light Manufacturing,Standard
80371460.0,2018-10,,,,0.0008000000000000001,,,,Light Manufacturing,Standard
80371460.0,2020-08,,,,0.0008,,,,Light Manufacturing,Standard
80371460.0,2021-06,,,,0.0008,,,,Light Manufacturing,Standard
80371460.0,2022-11,,,,0.0006,,,,Light Manufacturing,Standard
80371460.0,2023-03,,,,0.0006,,,,Light Manufacturing,Standard
80371480.0,2012-06,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80371480.0,2012-07,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80371480.0,2012-08,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80371480.0,2012-10,,,,0.0007,,,,Wholesale & Retail Trade,Standard
80371480.0,2014-03,,,,0.002,,,,Wholesale & Retail Trade,Standard
80371480.0,2014-11,,,,0.002,,,,Wholesale & Retail Trade,Standard
80371480.0,2015-03,,,,0.002,,,,Wholesale & Retail Trade,Standard
80371480.0,2016-12,,,,,,,,Wholesale & Retail Trade,WD
80371481.0,2012-06,,,,0.00065,,,,Light Manufacturing,Standard
80371481.0,2014-11,,,,0.00065,,,,Light Manufacturing,Standard
80371481.0,2017-02,,,,0.00065,,,,Light Manufacturing,Standard
80371481.0,2017-09,,,,0.00065,,,,Light Manufacturing,Standard
80371481.0,2019-06,,,,0.0006,,,,Light Manufacturing,Standard
80371481.0,2019-07,,,,0.0006,,,,Light Manufacturing,Standard
80371481.0,2023-06,,,,0.0006,,,,Light Manufacturing,Standard
80382241.0,2012-06,,,,0.018,,,,"Finance, Insurance & Real Estate",Standard
80382241.0,2015-04,,,,0.01085,,,,"Finance, Insurance & Real Estate",Standard
80382241.0,2015-09,,,,0.0137,,,,"Finance, Insurance & Real Estate",Standard
80382241.0,2016-10,,,,0.0103,,,,"Finance, Insurance & Real Estate",Standard
80382241.0,2020-05,,,,,,,,"Finance, Insurance & Real Estate",WD
80418197.0,2012-06,,,,0.002,,,,Heavy Manufacturing,Standard
80418197.0,2013-02,,,,0.002,,,,Heavy Manufacturing,Standard
80418197.0,2013-11,,,,0.002,,,,Heavy Manufacturing,Standard
80418197.0,2013-12,,,,,,,,Heavy Manufacturing,WD
80418197.0,2015-05,,,,,,,,Heavy Manufacturing,WD
80420569.0,2012-06,,,,0.0008,,,,Heavy Manufacturing,Standard
80420569.0,2013-05,,,,0.0008,,,,Heavy Manufacturing,Standard
80420569.0,2013-07,,,,,,,,Heavy Manufacturing,WD
80420569.0,2015-02,,,,0.0008,,,,Heavy Manufacturing,Standard
80420569.0,2016-11,,,,0.0008,,,,Heavy Manufacturing,Standard
80420569.0,2017-10,,,,0.0007,,,,Heavy Manufacturing,Standard
80420569.0,2020-03,,,,0.0007,,,,Heavy Manufacturing,Standard
80420569.0,2021-04,,,,,,,,Heavy Manufacturing,WD
80420569.0,2021-08,,,,0.0007,,,,Heavy Manufacturing,Standard
80420569.0,2022-03,,,,0.0008,,,,Heavy Manufacturing,Standard
80420569.0,2023-02,,,,0.0008,,,,Heavy Manufacturing,Standard
80420569.0,2024-01,,,,0.0008,,,,Heavy Manufacturing,Standard
80443553.0,2012-06,,,,0.0137,,,,Heavy Manufacturing,Standard
80443553.0,2013-07,,,,0.0103,,,,Heavy Manufacturing,Standard
80443553.0,2019-03,,,,0.005,,,,Heavy Manufacturing,Standard
80443553.0,2020-05,,,,0.0103,,,,Heavy Manufacturing,Standard
80443553.0,2021-11,,,,0.005,,,,Heavy Manufacturing,Standard
80443553.0,2022-06,,,,0.0024,,,,Heavy Manufacturing,Standard
80443553.0,2024-04,,,,0.002,,,,Heavy Manufacturing,Standard
80455173.0,2012-06,,,,0.0007,,,,Communications,Standard
80455173.0,2012-12,,,,0.0007,,,,Communications,Standard
80455173.0,2013-07,,,,0.0007,,,,Communications,Standard
80455173.0,2013-11,,,,,,,,Communications,WD
80455173.0,2014-06,,,,0.0007,,,,Communications,Standard
80455173.0,2014-12,,,,,,,,Communications,WD
80455173.0,2015-01,,,,,,,,Communications,WD
80455173.0,2016-06,,,,0.0007,,,,Communications,Standard
80455173.0,2016-11,,,,0.0007,,,,Communications,Standard
80455173.0,2017-09,,,,0.0007,,,,Communications,Standard
80455173.0,2019-07,,,,0.0007,,,,Communications,Standard
80455173.0,2021-05,,,,,,,,Communications,WD
80455173.0,2022-04,,,,,,,,Communications,WD
80456169.0,2012-06,,,,0.0006,,,,Light Manufacturing,Standard
80456169.0,2012-10,,,,0.0006,,,,Light Manufacturing,Standard
80456169.0,2013-04,,,,0.0006,,,,Light Manufacturing,Standard
80456169.0,2013-04,,,,,,,,Light Manufacturing,WD
80456169.0,2015-06,,,,0.0006,,,,Light Manufacturing,Standard
80456169.0,2016-08,,,,0.0006,,,,Light Manufacturing,Standard
80456169.0,2016-10,,,,,,,,Light Manufacturing,WD
80456169.0,2017-09,,,,0.0006,,,,Light Manufacturing,Standard
80456169.0,2017-10,,,,,,,,Light Manufacturing,WD
80456169.0,2018-09,,,,0.0006,,,,Light Manufacturing,Standard
80456169.0,2018-11,,,,0.0006,,,,Light Manufacturing,Standard
80456169.0,2020-03,,,,0.0006,,,,Light Manufacturing,Standard
80456169.0,2020-04,,,,0.0006,,,,Light Manufacturing,Standard
80456169.0,2020-07,,,,,,,,Light Manufacturing,WD
